day_of_demand,sku,Daily_Demand,is_promotion
2024-01-23,SKU_25,120,1
2024-01-24,SKU_25,103,0
2024-01-25,SKU_25,117,1
2024-01-26,SKU_25,130,1
2024-01-27,SKU_25,100,0
2024-01-28,SKU_25,118,0
2024-01-29,SKU_25,131,1
2024-01-30,SKU_25,138,1
2024-01-31,SKU_25,129,0
2024-02-01,SKU_25,151,1
2024-02-02,SKU_25,118,0
2024-02-03,SKU_25,110,0
2024-02-04,SKU_25,133,0
2024-02-05,SKU_25,124,0
2024-02-06,SKU_25,128,0
2024-02-07,SKU_25,122,0
2024-02-08,SKU_25,148,0
2024-02-09,SKU_25,162,1
2024-02-10,SKU_25,121,0
2024-02-11,SKU_25,157,1
2024-02-12,SKU_25,133,1
2024-02-13,SKU_25,118,0
2024-02-14,SKU_25,146,1
2024-02-15,SKU_25,134,0
2024-02-16,SKU_25,137,1
2024-02-17,SKU_25,125,1
2024-02-18,SKU_25,119,0
2024-02-19,SKU_25,137,0
2024-02-20,SKU_25,128,0
2024-02-21,SKU_25,137,0
2024-02-22,SKU_25,144,0
2024-02-23,SKU_25,136,0
2024-02-24,SKU_25,146,0
2024-02-25,SKU_25,132,0
2024-02-26,SKU_25,140,1
2024-02-27,SKU_25,153,0
2024-02-28,SKU_25,134,1
2024-02-29,SKU_25,154,1
2024-03-01,SKU_25,127,1
2024-03-02,SKU_25,166,1
2024-03-03,SKU_25,123,0
2024-03-04,SKU_25,142,0
2024-03-05,SKU_25,164,1
2024-03-06,SKU_25,179,1
2024-03-07,SKU_25,146,1
2024-03-08,SKU_25,127,0
2024-03-09,SKU_25,151,0
2024-03-10,SKU_25,135,0
2024-03-11,SKU_25,144,1
2024-03-12,SKU_25,171,0
2024-03-13,SKU_25,144,0
2024-03-14,SKU_25,137,1
2024-03-15,SKU_25,126,0
2024-03-16,SKU_25,147,1
2024-03-17,SKU_25,175,1
2024-03-18,SKU_25,158,1
2024-03-19,SKU_25,162,1
2024-03-20,SKU_25,154,0
2024-03-21,SKU_25,145,0
2024-03-22,SKU_25,138,0
2024-03-23,SKU_25,138,0
2024-03-24,SKU_25,145,1
2024-03-25,SKU_25,160,0
2024-03-26,SKU_25,151,1
2024-03-27,SKU_25,126,0
2024-03-28,SKU_25,148,1
2024-03-29,SKU_25,163,0
2024-03-30,SKU_25,137,0
2024-03-31,SKU_25,141,0
2024-04-01,SKU_25,144,1
2024-04-02,SKU_25,144,1
2024-04-03,SKU_25,128,0
2024-04-04,SKU_25,164,0
2024-04-05,SKU_25,142,0
2024-04-06,SKU_25,169,1
2024-04-07,SKU_25,167,1
2024-04-08,SKU_25,150,0
2024-04-09,SKU_25,144,0
2024-04-10,SKU_25,155,0
2024-04-11,SKU_25,143,0
2024-04-12,SKU_25,128,0
2024-04-13,SKU_25,134,0
2024-04-14,SKU_25,126,0
2024-04-15,SKU_25,146,0
2024-04-16,SKU_25,152,0
2024-04-17,SKU_25,188,1
2024-04-18,SKU_25,150,1
2024-04-19,SKU_25,159,1
2024-04-20,SKU_25,150,0
2024-04-21,SKU_25,122,0
2024-04-22,SKU_25,145,0
2024-04-23,SKU_25,150,1
2024-04-24,SKU_25,166,1
2024-04-25,SKU_25,151,1
2024-04-26,SKU_25,152,0
2024-04-27,SKU_25,153,1
2024-04-28,SKU_25,150,0
2024-04-29,SKU_25,162,1
2024-04-30,SKU_25,161,1
2024-05-01,SKU_25,159,1
2024-05-02,SKU_25,152,1
2024-05-03,SKU_25,151,0
2024-05-04,SKU_25,123,0
2024-05-05,SKU_25,154,1
2024-05-06,SKU_25,168,1
2024-05-07,SKU_25,129,0
2024-05-08,SKU_25,153,1
2024-05-09,SKU_25,136,0
2024-05-10,SKU_25,133,0
2024-05-11,SKU_25,137,0
2024-05-12,SKU_25,127,0
2024-05-13,SKU_25,131,0
2024-05-14,SKU_25,146,1
2024-05-15,SKU_25,144,1
2024-05-16,SKU_25,132,0
2024-05-17,SKU_25,127,0
2024-05-18,SKU_25,138,0
2024-05-19,SKU_25,136,1
2024-05-20,SKU_25,110,0
2024-05-21,SKU_25,128,1
2024-05-22,SKU_25,142,1
2024-05-23,SKU_25,138,1
2024-05-24,SKU_25,107,0
2024-05-25,SKU_25,110,1
2024-05-26,SKU_25,120,0
2024-05-27,SKU_25,130,0
2024-05-28,SKU_25,123,0
2024-05-29,SKU_25,130,0
2024-05-30,SKU_25,123,0
2024-05-31,SKU_25,144,1
2024-06-01,SKU_25,121,0
2024-06-02,SKU_25,99,0
2024-06-03,SKU_25,126,1
2024-06-04,SKU_25,118,1
2024-06-05,SKU_25,120,0
2024-06-06,SKU_25,115,1
2024-06-07,SKU_25,124,0
2024-06-08,SKU_25,135,0
2024-06-09,SKU_25,129,1
2024-06-10,SKU_25,116,0
2024-06-11,SKU_25,112,1
2024-06-12,SKU_25,126,1
2024-06-13,SKU_25,129,1
2024-06-14,SKU_25,120,0
2024-06-15,SKU_25,130,1
2024-06-16,SKU_25,123,1
2024-06-17,SKU_25,86,0
2024-06-18,SKU_25,120,0
2024-06-19,SKU_25,118,0
2024-06-20,SKU_25,106,0
2024-06-21,SKU_25,89,0
2024-06-22,SKU_25,92,0
2024-06-23,SKU_25,108,1
2024-06-24,SKU_25,108,1
2024-06-25,SKU_25,114,0
2024-06-26,SKU_25,98,0
2024-06-27,SKU_25,95,1
2024-06-28,SKU_25,112,0
2024-06-29,SKU_25,104,0
2024-06-30,SKU_25,110,0
2024-07-01,SKU_25,90,1
2024-07-02,SKU_25,92,1
2024-07-03,SKU_25,95,0
2024-07-04,SKU_25,113,1
2024-07-05,SKU_25,89,0
2024-07-06,SKU_25,112,1
2024-07-07,SKU_25,81,0
2024-07-08,SKU_25,93,0
2024-07-09,SKU_25,75,0
2024-07-10,SKU_25,76,0
2024-07-11,SKU_25,81,0
2024-07-12,SKU_25,89,0
2024-07-13,SKU_25,75,0
2024-07-14,SKU_25,103,1
2024-07-15,SKU_25,90,0
2024-07-16,SKU_25,93,0
2024-07-17,SKU_25,76,0
2024-07-18,SKU_25,67,0
2024-07-19,SKU_25,59,1
2024-07-20,SKU_25,86,1
2024-07-21,SKU_25,90,1
2024-07-22,SKU_25,75,1
2024-07-23,SKU_25,90,0
2024-07-24,SKU_25,84,0
2024-07-25,SKU_25,83,1
2024-07-26,SKU_25,86,0
2024-07-27,SKU_25,79,0
2024-07-28,SKU_25,68,0
2024-07-29,SKU_25,74,0
2024-07-30,SKU_25,78,0
2024-07-31,SKU_25,64,1
2024-08-01,SKU_25,55,0
2024-08-02,SKU_25,68,0
2024-08-03,SKU_25,98,0
2024-08-04,SKU_25,64,1
2024-08-05,SKU_25,78,1
2024-08-06,SKU_25,73,0
2024-08-07,SKU_25,74,0
2024-08-08,SKU_25,63,0
2024-08-09,SKU_25,74,1
2024-08-10,SKU_25,83,0
2024-08-11,SKU_25,67,1
2024-08-12,SKU_25,76,0
2024-08-13,SKU_25,73,1
2024-08-14,SKU_25,70,1
2024-08-15,SKU_25,50,0
2024-08-16,SKU_25,89,0
2024-08-17,SKU_25,75,0
2024-08-18,SKU_25,56,0
2024-08-19,SKU_25,67,0
2024-08-20,SKU_25,52,0
2024-08-21,SKU_25,69,0
2024-08-22,SKU_25,53,0
2024-08-23,SKU_25,64,1
2024-08-24,SKU_25,61,1
2024-08-25,SKU_25,60,1
2024-08-26,SKU_25,64,1
2024-08-27,SKU_25,43,0
2024-08-28,SKU_25,30,1
2024-08-29,SKU_25,52,0
2024-08-30,SKU_25,49,1
2024-08-31,SKU_25,75,1
2024-09-01,SKU_25,64,1
2024-09-02,SKU_25,58,0
2024-09-03,SKU_25,55,0
2024-09-04,SKU_25,58,1
2024-09-05,SKU_25,56,0
2024-09-06,SKU_25,38,1
2024-09-07,SKU_25,71,0
2024-09-08,SKU_25,53,1
2024-09-09,SKU_25,53,0
2024-09-10,SKU_25,54,0
2024-09-11,SKU_25,57,0
2024-09-12,SKU_25,62,0
2024-09-13,SKU_25,64,0
2024-09-14,SKU_25,60,1
2024-09-15,SKU_25,50,0
2024-09-16,SKU_25,33,0
2024-09-17,SKU_25,66,0
2024-09-18,SKU_25,58,0
2024-09-19,SKU_25,37,0
2024-09-20,SKU_25,58,1
2024-09-21,SKU_25,48,0
2024-09-22,SKU_25,61,1
2024-09-23,SKU_25,50,1
2024-09-24,SKU_25,44,1
2024-09-25,SKU_25,56,0
2024-09-26,SKU_25,44,0
2024-09-27,SKU_25,56,1
2024-09-28,SKU_25,49,1
2024-09-29,SKU_25,57,0
2024-09-30,SKU_25,60,0
2024-10-01,SKU_25,36,1
2024-10-02,SKU_25,34,0
2024-10-03,SKU_25,46,0
2024-10-04,SKU_25,59,0
2024-10-05,SKU_25,40,0
2024-10-06,SKU_25,57,0
2024-10-07,SKU_25,67,1
2024-10-08,SKU_25,61,0
2024-10-09,SKU_25,51,0
2024-10-10,SKU_25,29,0
2024-10-11,SKU_25,50,1
2024-10-12,SKU_25,49,0
2024-10-13,SKU_25,49,0
2024-10-14,SKU_25,42,1
2024-10-15,SKU_25,70,1
2024-10-16,SKU_25,33,1
2024-10-17,SKU_25,42,1
2024-10-18,SKU_25,61,1
2024-10-19,SKU_25,62,0
2024-10-20,SKU_25,54,1
2024-10-21,SKU_25,57,0
2024-10-22,SKU_25,55,0
2024-10-23,SKU_25,61,0
2024-10-24,SKU_25,43,1
2024-10-25,SKU_25,54,1
2024-10-26,SKU_25,50,1
2024-10-27,SKU_25,50,0
2024-10-28,SKU_25,61,1
2024-10-29,SKU_25,46,0
2024-10-30,SKU_25,73,0
2024-10-31,SKU_25,55,0
2024-11-01,SKU_25,57,0
2024-11-02,SKU_25,56,0
2024-11-03,SKU_25,50,0
2024-11-04,SKU_25,67,1
2024-11-05,SKU_25,55,0
2024-11-06,SKU_25,58,1
2024-11-07,SKU_25,67,1
2024-11-08,SKU_25,77,0
2024-11-09,SKU_25,62,1
2024-11-10,SKU_25,87,0
2024-11-11,SKU_25,62,0
2024-11-12,SKU_25,55,1
2024-11-13,SKU_25,86,1
2024-11-14,SKU_25,58,1
2024-11-15,SKU_25,54,0
2024-11-16,SKU_25,72,0
2024-11-17,SKU_25,67,0
2024-11-18,SKU_25,64,1
2024-11-19,SKU_25,71,0
2024-11-20,SKU_25,51,0
2024-11-21,SKU_25,68,0
2024-11-22,SKU_25,83,0
2024-11-23,SKU_25,102,1
2024-11-24,SKU_25,59,1
2024-11-25,SKU_25,72,1
2024-11-26,SKU_25,80,1
2024-11-27,SKU_25,80,1
2024-11-28,SKU_25,84,0
2024-11-29,SKU_25,88,0
2024-11-30,SKU_25,61,1
2024-12-01,SKU_25,84,0
2024-12-02,SKU_25,66,0
2024-12-03,SKU_25,53,1
2024-12-04,SKU_25,78,0
2024-12-05,SKU_25,74,0
2024-12-06,SKU_25,69,0
2024-12-07,SKU_25,66,0
2024-12-08,SKU_25,58,1
2024-12-09,SKU_25,76,1
2024-12-10,SKU_25,66,1
2024-12-11,SKU_25,73,1
2024-12-12,SKU_25,92,0
2024-12-13,SKU_25,69,0
2024-12-14,SKU_25,77,0
2024-12-15,SKU_25,79,1
2024-12-16,SKU_25,92,0
2024-12-17,SKU_25,89,0
2024-12-18,SKU_25,81,0
2024-12-19,SKU_25,97,0
2024-12-20,SKU_25,120,1
2024-12-21,SKU_25,93,0
2024-12-22,SKU_25,99,1
2024-12-23,SKU_25,104,1
2024-12-24,SKU_25,107,1
2024-12-25,SKU_25,79,1
2024-12-26,SKU_25,104,1
2024-12-27,SKU_25,101,1
2024-12-28,SKU_25,92,1
2024-12-29,SKU_25,89,0
2024-12-30,SKU_25,106,0
2024-01-01,SKU_26,93,1
2024-01-02,SKU_26,106,0
2024-01-03,SKU_26,108,1
2024-01-04,SKU_26,101,1
2024-01-05,SKU_26,99,1
2024-01-06,SKU_26,101,1
2024-01-07,SKU_26,110,1
2024-01-08,SKU_26,97,0
2024-01-09,SKU_26,92,0
2024-01-10,SKU_26,107,1
2024-01-11,SKU_26,117,1
2024-01-12,SKU_26,122,0
2024-01-13,SKU_26,114,1
2024-01-14,SKU_26,121,1
2024-01-15,SKU_26,143,1
2024-01-16,SKU_26,114,0
2024-01-17,SKU_26,100,0
2024-01-18,SKU_26,108,0
2024-01-19,SKU_26,115,0
2024-01-20,SKU_26,109,1
2024-01-21,SKU_26,99,0
2024-01-22,SKU_26,108,0
2024-01-23,SKU_26,123,0
2024-01-24,SKU_26,107,0
2024-01-25,SKU_26,100,0
2024-01-26,SKU_26,135,0
2024-01-27,SKU_26,118,1
2024-01-28,SKU_26,125,0
2024-01-29,SKU_26,130,1
2024-01-30,SKU_26,135,1
2024-01-31,SKU_26,133,0
2024-02-01,SKU_26,126,1
2024-02-02,SKU_26,108,1
2024-02-03,SKU_26,137,1
2024-02-04,SKU_26,150,1
2024-02-05,SKU_26,119,0
2024-02-06,SKU_26,133,1
2024-02-07,SKU_26,126,0
2024-02-08,SKU_26,141,1
2024-02-09,SKU_26,124,0
2024-02-10,SKU_26,128,0
2024-02-11,SKU_26,129,0
2024-02-12,SKU_26,150,1
2024-02-13,SKU_26,142,0
2024-02-14,SKU_26,122,0
2024-02-15,SKU_26,155,0
2024-02-16,SKU_26,161,1
2024-02-17,SKU_26,146,1
2024-02-18,SKU_26,137,0
2024-02-19,SKU_26,115,0
2024-02-20,SKU_26,121,0
2024-02-21,SKU_26,152,0
2024-02-22,SKU_26,145,1
2024-02-23,SKU_26,139,1
2024-02-24,SKU_26,139,1
2024-02-25,SKU_26,138,0
2024-02-26,SKU_26,141,0
2024-02-27,SKU_26,146,0
2024-02-28,SKU_26,150,1
2024-02-29,SKU_26,144,0
2024-03-01,SKU_26,165,0
2024-03-02,SKU_26,136,1
2024-03-03,SKU_26,153,1
2024-03-04,SKU_26,167,1
2024-03-05,SKU_26,138,1
2024-03-06,SKU_26,115,0
2024-03-07,SKU_26,179,1
2024-03-08,SKU_26,157,0
2024-03-09,SKU_26,143,1
2024-03-10,SKU_26,161,1
2024-03-11,SKU_26,155,0
2024-03-12,SKU_26,135,1
2024-03-13,SKU_26,161,1
2024-03-14,SKU_26,146,0
2024-03-15,SKU_26,147,1
2024-03-16,SKU_26,148,1
2024-03-17,SKU_26,159,1
2024-03-18,SKU_26,141,0
2024-03-19,SKU_26,136,1
2024-03-20,SKU_26,144,0
2024-03-21,SKU_26,158,1
2024-03-22,SKU_26,173,1
2024-03-23,SKU_26,156,0
2024-03-24,SKU_26,144,0
2024-03-25,SKU_26,167,0
2024-03-26,SKU_26,131,0
2024-03-27,SKU_26,129,0
2024-03-28,SKU_26,159,0
2024-03-29,SKU_26,143,1
2024-03-30,SKU_26,158,0
2024-03-31,SKU_26,159,0
2024-04-01,SKU_26,144,0
2024-04-02,SKU_26,144,0
2024-04-03,SKU_26,164,1
2024-04-04,SKU_26,141,1
2024-04-05,SKU_26,180,1
2024-04-06,SKU_26,160,0
2024-04-07,SKU_26,140,0
2024-04-08,SKU_26,152,1
2024-04-09,SKU_26,136,1
2024-04-10,SKU_26,145,1
2024-04-11,SKU_26,146,1
2024-04-12,SKU_26,147,1
2024-04-13,SKU_26,156,1
2024-04-14,SKU_26,154,0
2024-04-15,SKU_26,152,1
2024-04-16,SKU_26,169,1
2024-04-17,SKU_26,154,0
2024-04-18,SKU_26,143,0
2024-04-19,SKU_26,151,1
2024-04-20,SKU_26,141,0
2024-04-21,SKU_26,163,1
2024-04-22,SKU_26,132,1
2024-04-23,SKU_26,143,0
2024-04-24,SKU_26,146,0
2024-04-25,SKU_26,135,0
2024-04-26,SKU_26,165,1
2024-04-27,SKU_26,141,0
2024-04-28,SKU_26,147,0
2024-04-29,SKU_26,129,0
2024-04-30,SKU_26,146,1
2024-05-01,SKU_26,135,0
2024-05-02,SKU_26,135,0
2024-05-03,SKU_26,138,0
2024-05-04,SKU_26,169,1
2024-05-05,SKU_26,167,0
2024-05-06,SKU_26,144,0
2024-05-07,SKU_26,146,1
2024-05-08,SKU_26,126,0
2024-05-09,SKU_26,144,1
2024-05-10,SKU_26,157,1
2024-05-11,SKU_26,179,1
2024-05-12,SKU_26,153,0
2024-05-13,SKU_26,132,1
2024-05-14,SKU_26,141,1
2024-05-15,SKU_26,151,1
2024-05-16,SKU_26,140,1
2024-05-17,SKU_26,134,0
2024-05-18,SKU_26,148,1
2024-05-19,SKU_26,129,0
2024-05-20,SKU_26,116,0
2024-05-21,SKU_26,131,0
2024-05-22,SKU_26,121,1
2024-05-23,SKU_26,138,1
2024-05-24,SKU_26,163,1
2024-05-25,SKU_26,126,0
2024-05-26,SKU_26,122,1
2024-05-27,SKU_26,150,1
2024-05-28,SKU_26,137,1
2024-05-29,SKU_26,129,1
2024-05-30,SKU_26,113,1
2024-05-31,SKU_26,127,0
2024-06-01,SKU_26,121,0
2024-06-02,SKU_26,101,0
2024-06-03,SKU_26,124,0
2024-06-04,SKU_26,127,1
2024-06-05,SKU_26,130,1
2024-06-06,SKU_26,123,1
2024-06-07,SKU_26,131,0
2024-06-08,SKU_26,106,1
2024-06-09,SKU_26,145,1
2024-06-10,SKU_26,121,0
2024-06-11,SKU_26,117,0
2024-06-12,SKU_26,120,1
2024-06-13,SKU_26,138,1
2024-06-14,SKU_26,122,1
2024-06-15,SKU_26,128,1
2024-06-16,SKU_26,109,0
2024-06-17,SKU_26,105,0
2024-06-18,SKU_26,114,0
2024-06-19,SKU_26,117,0
2024-06-20,SKU_26,122,0
2024-06-21,SKU_26,111,1
2024-06-22,SKU_26,115,0
2024-06-23,SKU_26,93,0
2024-06-24,SKU_26,84,0
2024-06-25,SKU_26,82,0
2024-06-26,SKU_26,95,0
2024-06-27,SKU_26,105,1
2024-06-28,SKU_26,113,1
2024-06-29,SKU_26,114,1
2024-06-30,SKU_26,106,0
2024-07-01,SKU_26,87,0
2024-07-02,SKU_26,107,0
2024-07-03,SKU_26,95,0
2024-07-04,SKU_26,87,0
2024-07-05,SKU_26,96,1
2024-07-06,SKU_26,101,1
2024-07-07,SKU_26,83,1
2024-07-08,SKU_26,84,0
2024-07-09,SKU_26,108,1
2024-07-10,SKU_26,100,1
2024-07-11,SKU_26,91,0
2024-07-12,SKU_26,107,1
2024-07-13,SKU_26,82,1
2024-07-14,SKU_26,83,0
2024-07-15,SKU_26,100,0
2024-07-16,SKU_26,69,1
2024-07-17,SKU_26,90,0
2024-07-18,SKU_26,93,1
2024-07-19,SKU_26,87,1
2024-07-20,SKU_26,63,1
2024-07-21,SKU_26,72,0
2024-07-22,SKU_26,71,1
2024-07-23,SKU_26,72,1
2024-07-24,SKU_26,81,0
2024-07-25,SKU_26,49,0
2024-07-26,SKU_26,93,1
2024-07-27,SKU_26,79,0
2024-07-28,SKU_26,76,0
2024-07-29,SKU_26,70,0
2024-07-30,SKU_26,58,0
2024-07-31,SKU_26,73,1
2024-08-01,SKU_26,74,1
2024-08-02,SKU_26,73,0
2024-08-03,SKU_26,67,1
2024-08-04,SKU_26,66,0
2024-08-05,SKU_26,67,0
2024-08-06,SKU_26,73,1
2024-08-07,SKU_26,72,1
2024-08-08,SKU_26,57,0
2024-08-09,SKU_26,56,0
2024-08-10,SKU_26,74,0
2024-08-11,SKU_26,46,0
2024-08-12,SKU_26,66,0
2024-08-13,SKU_26,51,0
2024-08-14,SKU_26,77,0
2024-08-15,SKU_26,47,1
2024-08-16,SKU_26,54,1
2024-08-17,SKU_26,42,0
2024-08-18,SKU_26,60,0
2024-08-19,SKU_26,66,0
2024-08-20,SKU_26,76,1
2024-08-21,SKU_26,75,0
2024-08-22,SKU_26,29,1
2024-08-23,SKU_26,70,0
2024-08-24,SKU_26,64,0
2024-08-25,SKU_26,39,0
2024-08-26,SKU_26,46,1
2024-08-27,SKU_26,56,1
2024-08-28,SKU_26,44,0
2024-08-29,SKU_26,62,0
2024-08-30,SKU_26,42,0
2024-08-31,SKU_26,62,1
2024-09-01,SKU_26,49,1
2024-09-02,SKU_26,49,1
2024-09-03,SKU_26,56,0
2024-09-04,SKU_26,39,1
2024-09-05,SKU_26,47,0
2024-09-06,SKU_26,55,0
2024-09-07,SKU_26,50,1
2024-09-08,SKU_26,62,0
2024-09-09,SKU_26,34,0
2024-09-10,SKU_26,59,0
2024-09-11,SKU_26,51,0
2024-09-12,SKU_26,39,0
2024-09-13,SKU_26,41,1
2024-09-14,SKU_26,66,1
2024-09-15,SKU_26,66,0
2024-09-16,SKU_26,50,1
2024-09-17,SKU_26,43,0
2024-09-18,SKU_26,76,1
2024-09-19,SKU_26,44,0
2024-09-20,SKU_26,29,0
2024-09-21,SKU_26,43,1
2024-09-22,SKU_26,58,0
2024-09-23,SKU_26,44,0
2024-09-24,SKU_26,61,1
2024-09-25,SKU_26,44,0
2024-09-26,SKU_26,54,0
2024-09-27,SKU_26,58,1
2024-09-28,SKU_26,33,1
2024-09-29,SKU_26,43,0
2024-09-30,SKU_26,65,1
2024-10-01,SKU_26,66,1
2024-10-02,SKU_26,44,0
2024-10-03,SKU_26,31,0
2024-10-04,SKU_26,48,0
2024-10-05,SKU_26,71,1
2024-10-06,SKU_26,65,1
2024-10-07,SKU_26,51,0
2024-10-08,SKU_26,68,0
2024-10-09,SKU_26,40,0
2024-10-10,SKU_26,47,1
2024-10-11,SKU_26,39,1
2024-10-12,SKU_26,57,1
2024-10-13,SKU_26,52,1
2024-10-14,SKU_26,54,1
2024-10-15,SKU_26,63,1
2024-10-16,SKU_26,31,0
2024-10-17,SKU_26,71,1
2024-10-18,SKU_26,63,1
2024-10-19,SKU_26,35,0
2024-10-20,SKU_26,46,1
2024-10-21,SKU_26,59,1
2024-10-22,SKU_26,28,1
2024-10-23,SKU_26,56,1
2024-10-24,SKU_26,38,1
2024-10-25,SKU_26,55,0
2024-10-26,SKU_26,34,0
2024-10-27,SKU_26,36,1
2024-10-28,SKU_26,56,0
2024-10-29,SKU_26,75,0
2024-10-30,SKU_26,36,0
2024-10-31,SKU_26,66,1
2024-11-01,SKU_26,49,0
2024-11-02,SKU_26,66,0
2024-11-03,SKU_26,57,1
2024-11-04,SKU_26,72,1
2024-11-05,SKU_26,85,1
2024-11-06,SKU_26,52,0
2024-11-07,SKU_26,59,0
2024-11-08,SKU_26,67,1
2024-11-09,SKU_26,54,0
2024-11-10,SKU_26,81,0
2024-11-11,SKU_26,66,0
2024-11-12,SKU_26,62,0
2024-11-13,SKU_26,69,0
2024-11-14,SKU_26,47,1
2024-11-15,SKU_26,60,0
2024-11-16,SKU_26,53,0
2024-11-17,SKU_26,53,1
2024-11-18,SKU_26,64,0
2024-11-19,SKU_26,67,0
2024-11-20,SKU_26,61,0
2024-11-21,SKU_26,53,0
2024-11-22,SKU_26,48,0
2024-11-23,SKU_26,82,1
2024-11-24,SKU_26,67,0
2024-11-25,SKU_26,63,1
2024-11-26,SKU_26,66,0
2024-11-27,SKU_26,56,1
2024-11-28,SKU_26,77,0
2024-11-29,SKU_26,75,1
2024-11-30,SKU_26,84,0
2024-12-01,SKU_26,48,0
2024-12-02,SKU_26,83,0
2024-12-03,SKU_26,68,1
2024-12-04,SKU_26,70,0
2024-12-05,SKU_26,81,0
2024-12-06,SKU_26,79,1
2024-12-07,SKU_26,82,1
2024-12-08,SKU_26,90,1
2024-12-09,SKU_26,96,0
2024-12-10,SKU_26,93,0
2024-12-11,SKU_26,82,0
2024-12-12,SKU_26,60,0
2024-12-13,SKU_26,95,1
2024-12-14,SKU_26,67,0
2024-12-15,SKU_26,102,1
2024-12-16,SKU_26,98,0
2024-12-17,SKU_26,84,0
2024-12-18,SKU_26,75,0
2024-12-19,SKU_26,86,1
2024-12-20,SKU_26,81,0
2024-12-21,SKU_26,75,0
2024-12-22,SKU_26,89,1
2024-12-23,SKU_26,86,0
2024-12-24,SKU_26,108,1
2024-12-25,SKU_26,103,0
2024-12-26,SKU_26,91,1
2024-12-27,SKU_26,90,0
2024-12-28,SKU_26,103,0
2024-12-29,SKU_26,92,1
2024-12-30,SKU_26,114,1
2024-01-01,SKU_27,105,0
2024-01-02,SKU_27,113,0
2024-01-03,SKU_27,90,1
2024-01-04,SKU_27,120,1
2024-01-05,SKU_27,113,0
2024-01-06,SKU_27,115,1
2024-01-07,SKU_27,120,0
2024-01-08,SKU_27,101,0
2024-01-09,SKU_27,113,0
2024-01-10,SKU_27,122,0
2024-01-11,SKU_27,102,1
2024-01-12,SKU_27,113,0
2024-01-13,SKU_27,102,0
2024-01-14,SKU_27,113,0
2024-01-15,SKU_27,115,0
2024-01-16,SKU_27,133,1
2024-01-17,SKU_27,120,0
2024-01-18,SKU_27,116,0
2024-01-19,SKU_27,124,0
2024-01-20,SKU_27,125,0
2024-01-21,SKU_27,127,1
2024-01-22,SKU_27,115,1
2024-01-23,SKU_27,112,1
2024-01-24,SKU_27,117,0
2024-01-25,SKU_27,103,0
2024-01-26,SKU_27,125,1
2024-01-27,SKU_27,140,1
2024-01-28,SKU_27,125,0
2024-01-29,SKU_27,129,0
2024-01-30,SKU_27,140,1
2024-01-31,SKU_27,138,0
2024-02-01,SKU_27,102,1
2024-02-02,SKU_27,126,0
2024-02-03,SKU_27,125,1
2024-02-04,SKU_27,136,1
2024-02-05,SKU_27,110,0
2024-02-06,SKU_27,129,0
2024-02-07,SKU_27,128,0
2024-02-08,SKU_27,120,1
2024-02-09,SKU_27,139,0
2024-02-10,SKU_27,161,1
2024-02-11,SKU_27,119,0
2024-02-12,SKU_27,133,1
2024-02-13,SKU_27,144,1
2024-02-14,SKU_27,140,1
2024-02-15,SKU_27,154,1
2024-02-16,SKU_27,135,1
2024-02-17,SKU_27,142,1
2024-02-18,SKU_27,130,0
2024-02-19,SKU_27,129,1
2024-02-20,SKU_27,141,1
2024-02-21,SKU_27,123,0
2024-02-22,SKU_27,144,1
2024-02-23,SKU_27,174,1
2024-02-24,SKU_27,140,1
2024-02-25,SKU_27,134,0
2024-02-26,SKU_27,141,1
2024-02-27,SKU_27,115,0
2024-02-28,SKU_27,161,1
2024-02-29,SKU_27,119,0
2024-03-01,SKU_27,160,1
2024-03-02,SKU_27,145,0
2024-03-03,SKU_27,149,0
2024-03-04,SKU_27,113,0
2024-03-05,SKU_27,141,0
2024-03-06,SKU_27,182,1
2024-03-07,SKU_27,152,1
2024-03-08,SKU_27,140,0
2024-03-09,SKU_27,161,1
2024-03-10,SKU_27,146,0
2024-03-11,SKU_27,130,0
2024-03-12,SKU_27,175,0
2024-03-13,SKU_27,140,0
2024-03-14,SKU_27,153,0
2024-03-15,SKU_27,130,0
2024-03-16,SKU_27,137,1
2024-03-17,SKU_27,157,0
2024-03-18,SKU_27,130,0
2024-03-19,SKU_27,119,0
2024-03-20,SKU_27,163,0
2024-03-21,SKU_27,162,1
2024-03-22,SKU_27,136,0
2024-03-23,SKU_27,136,0
2024-03-24,SKU_27,143,0
2024-03-25,SKU_27,165,1
2024-03-26,SKU_27,154,0
2024-03-27,SKU_27,140,1
2024-03-28,SKU_27,146,0
2024-03-29,SKU_27,146,0
2024-03-30,SKU_27,151,0
2024-03-31,SKU_27,124,1
2024-04-01,SKU_27,143,0
2024-04-02,SKU_27,160,0
2024-04-03,SKU_27,153,0
2024-04-04,SKU_27,141,0
2024-04-05,SKU_27,141,0
2024-04-06,SKU_27,133,0
2024-04-07,SKU_27,185,1
2024-04-08,SKU_27,147,0
2024-04-09,SKU_27,164,1
2024-04-10,SKU_27,135,0
2024-04-11,SKU_27,127,0
2024-04-12,SKU_27,127,0
2024-04-13,SKU_27,142,1
2024-04-14,SKU_27,145,1
2024-04-15,SKU_27,163,1
2024-04-16,SKU_27,154,1
2024-04-17,SKU_27,163,1
2024-04-18,SKU_27,124,1
2024-04-19,SKU_27,163,1
2024-04-20,SKU_27,149,0
2024-04-21,SKU_27,135,1
2024-04-22,SKU_27,152,0
2024-04-23,SKU_27,133,0
